y	x1	x2
4.0	3.70174	3.70893
4.0	3.32611	3.29233
4.0	3.75918	3.72756
2.0	4.06754	4.05216
4.0	3.64764	3.65902
4.0	3.61538	3.595
4.0	3.52265	3.54006
4.0	4.27746	4.27545
3.0	3.22457	3.23056
4.0	4.0524	4.04008
3.0	3.60666	3.60283
3.0	3.81439	3.81234
5.0	3.70155	3.69492
2.0	3.21028	3.21807
4.0	4.17648	4.20603
3.0	3.54677	3.52923
2.0	2.52121	2.50518
4.0	3.98243	4.0039
4.0	3.91978	3.94453
2.0	3.26258	3.3023
3.0	3.66885	3.65621
2.0	2.99208	2.98564
4.0	4.1049	4.09648
5.0	3.25222	3.31313
5.0	3.54521	3.55454
4.0	3.67351	3.66741
4.0	3.66587	3.63895
3.0	3.63634	3.6308
4.0	3.93039	3.91795
4.0	3.72648	3.73217
5.0	4.19211	4.20871
3.0	2.97468	2.98391
3.0	3.38876	3.42257
5.0	3.89521	3.90558
4.0	3.70023	3.69719
4.0	4.59482	4.58578
3.0	3.61846	3.60997
3.0	2.65808	2.6714
4.0	3.3406	3.38353
2.0	3.27786	3.24895
4.0	3.72399	3.74684
5.0	4.22143	4.23245
4.0	3.92528	3.91224
4.0	3.35987	3.38216
3.0	3.34721	3.35017
2.0	2.97704	2.97098
4.0	3.97121	3.96167
5.0	3.8222	3.80283
4.0	4.20244	4.16165
4.0	3.62227	3.61515
4.0	3.33973	3.31181
4.0	3.5897	3.58455
5.0	3.72924	3.70516
3.0	3.63296	3.59571
3.0	2.96247	2.93126
4.0	4.09069	4.06914
4.0	3.68228	3.6798
4.0	3.76597	3.75156
4.0	3.94509	3.95846
4.0	3.95781	3.96091
4.0	4.05204	4.02086
5.0	4.10743	4.12276
3.0	3.76273	3.7401
3.0	3.69157	3.68621
4.0	3.59673	3.56972
5.0	4.61283	4.58754
4.0	3.90562	3.90611
3.0	2.97967	2.96052
3.0	3.62301	3.62977
4.0	3.68021	3.6821
4.0	3.66663	3.63171
3.0	2.91848	3.00496
3.0	2.95686	2.93823
4.0	3.24584	3.21162
5.0	3.97477	3.89823
4.0	3.44146	3.44028
4.0	3.92882	3.94395
4.0	4.07933	4.08666
4.0	3.89608	3.90865
4.0	4.09004	4.08245
4.0	3.93046	3.93031
5.0	3.80818	3.81019
5.0	4.09073	4.0654
2.0	3.42425	3.42984
4.0	4.05763	4.07962
4.0	3.30889	3.2379
5.0	4.1373	4.15237
5.0	4.13169	4.10858
4.0	3.67963	3.66798
5.0	3.19113	3.20612
4.0	3.72876	3.6963
5.0	4.28486	4.20884
4.0	4.1492	4.13565
3.0	2.94689	2.95752
4.0	3.84574	3.81223
4.0	3.92965	3.94136
4.0	3.83251	3.78734
4.0	4.07814	4.05752
2.0	3.25532	3.26806
4.0	4.07848	4.07987
4.0	3.99463	3.96448
4.0	3.62376	3.63989
4.0	4.49392	4.51188
4.0	3.54423	3.53836
4.0	4.4161	4.38264
4.0	4.37756	4.332
4.0	4.29263	4.28853
4.0	4.25244	4.26084
4.0	3.74245	3.70234
2.0	2.30059	2.34922
3.0	2.80181	2.84039
4.0	3.50738	3.48838
4.0	3.5994	3.57303
2.0	3.2893	3.33027
1.0	2.38654	2.36065
4.0	3.61407	3.611
2.0	3.20797	3.19829
3.0	3.3532	3.27214
3.0	2.93919	2.96192
4.0	3.35613	3.29809
4.0	4.13806	4.1291
4.0	3.93303	3.96445
3.0	3.74974	3.6868
3.0	3.4757	3.46953
3.0	3.56675	3.58823
4.0	4.05823	4.03032
4.0	3.08936	3.09927
3.0	3.1812	3.2276
4.0	3.87918	3.88091
5.0	3.99325	4.0127
4.0	3.91775	3.9026
4.0	3.79714	3.8038
4.0	3.28895	3.27748
5.0	4.27114	4.23066
2.0	3.44552	3.45289
3.0	2.80372	2.7849
5.0	3.49681	3.49152
5.0	4.2654	4.27397
3.0	3.82721	3.83619
3.0	3.5082	3.51208
4.0	3.61985	3.62125
4.0	3.61829	3.62336
3.0	3.0517	3.05387
3.0	3.01974	2.9861
4.0	4.11812	4.11895
3.0	2.99395	3.04192
4.0	3.57165	3.56453
3.0	3.98145	3.94295
5.0	4.73169	4.73027
3.0	3.68103	3.6862
4.0	3.65026	3.65768
3.0	3.80366	3.81545
5.0	4.16238	4.16224
4.0	3.32084	3.38763
4.0	2.92701	2.91192
5.0	3.92558	3.99801
4.0	3.29144	3.27301
5.0	3.88159	3.90619
4.0	4.20733	4.19424
4.0	3.84007	3.84114
4.0	4.23546	4.24634
4.0	4.10247	4.10912
4.0	3.80056	3.79005
4.0	3.89533	3.90123
3.0	3.36857	3.36848
4.0	4.09804	4.11812
3.0	3.52701	3.51523
4.0	3.98224	3.9999
3.0	3.72726	3.72439
4.0	3.89622	3.86939
2.0	2.89178	2.91738
3.0	3.28834	3.20764
5.0	4.67397	4.69005
3.0	3.53389	3.51146
5.0	4.44819	4.43928
2.0	3.5245	3.53242
3.0	3.7795	3.76832
4.0	3.41779	3.40752
4.0	4.13068	4.10426
3.0	2.58696	2.56966
2.0	3.92203	3.90872
1.0	2.76675	2.7577
4.0	3.99009	3.97099
4.0	4.15955	4.16081
3.0	3.914	3.92694
4.0	3.83965	3.83716
4.0	3.97707	3.94838
3.0	3.16713	3.17245
4.0	3.63235	3.62836
4.0	4.1988	4.19191
4.0	3.91795	3.93303
4.0	4.02909	4.05643
3.0	3.6774	3.63415
2.0	3.07905	3.06013
3.0	3.49673	3.48483
4.0	4.02445	4.04103
3.0	2.88365	2.86949
4.0	3.18868	3.19665
4.0	3.75601	3.76892
2.0	2.45137	2.45282
4.0	4.24571	4.25991
3.0	2.8688	2.87479
4.0	3.68607	3.68815
3.0	3.66451	3.67098
3.0	3.00938	2.99825
4.0	3.96328	3.96806
3.0	3.75059	3.74913
4.0	3.96839	3.95452
3.0	3.17375	3.17979
3.0	3.28337	3.27187
4.0	3.5929	3.58431
4.0	4.0442	4.04284
4.0	2.21316	2.19638
3.0	2.74301	2.74093
1.0	2.93582	2.94913
5.0	3.01626	3.0132
5.0	3.75762	3.76464
3.0	3.38908	3.40126
3.0	3.41288	3.3717
3.0	3.53568	3.51224
3.0	2.95541	2.96603
4.0	3.90202	3.90332
4.0	3.97442	3.96692
4.0	3.06591	3.09405
4.0	4.12858	4.11008
3.0	3.54082	3.56855
5.0	4.34234	4.36467
4.0	3.63728	3.65016
3.0	3.44061	3.43202
5.0	4.19427	4.19871
3.0	3.75683	3.74365
5.0	3.78016	3.77635
4.0	3.41937	3.44419
4.0	3.60974	3.65559
3.0	2.31222	2.3217
4.0	3.015	3.03596
5.0	4.08083	4.09057
4.0	3.9461	3.94788
4.0	3.78093	3.76609
4.0	3.8938	3.89416
4.0	3.77909	3.77628
5.0	3.81328	3.81647
5.0	4.47118	4.47857
3.0	3.01948	3.02062
3.0	4.3261	4.31703
3.0	2.86352	2.85466
5.0	4.20512	4.18663
5.0	4.48543	4.4883
4.0	3.96884	4.01485
5.0	3.93868	3.91142
4.0	3.63279	3.64447
4.0	3.84505	3.85228
3.0	2.84793	2.83277
4.0	4.06927	4.02377
4.0	3.54423	3.53259
3.0	3.61081	3.62454
3.0	3.44966	3.43187
5.0	3.95611	3.96119
5.0	4.36095	4.36314
3.0	3.43693	3.41089
3.0	3.2257	3.22025
3.0	3.08825	3.08279
3.0	3.8651	3.8542
5.0	4.90927	4.91642
3.0	3.6016	3.62659
4.0	4.12871	4.17061
3.0	3.25934	3.29665
4.0	3.75177	3.73574
4.0	3.66074	3.65094
5.0	4.43476	4.42665
3.0	3.14626	3.09435
4.0	4.10506	4.11824
3.0	3.00276	3.0406
3.0	3.22037	3.20404
5.0	4.41846	4.39441
4.0	3.76907	3.75895
5.0	3.94024	3.93557
5.0	4.18702	4.19064
1.0	3.52067	3.5271
5.0	3.87902	3.89999
3.0	3.68405	3.69481
4.0	2.61614	2.61468
5.0	3.23011	3.24057
4.0	3.65679	3.66613
3.0	2.81887	2.82192
3.0	3.74342	3.75772
3.0	3.23821	3.2438
3.0	3.31386	3.28518
3.0	2.82061	2.76503
3.0	3.13632	3.1131
4.0	3.77945	3.78784
4.0	4.28619	4.30155
4.0	4.11982	4.11342
4.0	3.83397	3.84103
3.0	3.30858	3.28277
3.0	3.43865	3.4584
4.0	3.82078	3.82962
4.0	4.41554	4.43948
4.0	3.63692	3.64055
1.0	3.16008	3.15751
3.0	4.03628	4.03255
4.0	3.96469	3.95723
4.0	3.6523	3.67226
3.0	2.9436	2.92007
2.0	3.03656	3.07179
1.0	2.00766	2.0089
2.0	3.33141	3.33761
4.0	3.60936	3.61163
3.0	3.7192	3.74182
4.0	3.72475	3.73531
4.0	4.02718	4.0334
5.0	4.13737	4.19543
3.0	3.4653	3.42938
4.0	3.48288	3.46381
4.0	4.15988	4.18242
4.0	3.73227	3.74847
4.0	3.01966	3.03939
3.0	2.76877	2.74926
5.0	3.84782	3.81831
3.0	3.45899	3.42536
4.0	3.76678	3.78777
5.0	4.26685	4.28888
4.0	3.50102	3.4819
3.0	2.98962	2.99474
3.0	3.38832	3.39068
4.0	3.84457	3.84579
4.0	3.71866	3.75922
3.0	2.92098	2.92341
3.0	3.28649	3.29258
4.0	3.59221	3.60387
3.0	2.56701	2.56734
3.0	3.63868	3.64283
4.0	4.25764	4.15618
2.0	2.99374	2.96511
3.0	3.66673	3.65888
5.0	4.4666	4.44333
4.0	3.35555	3.32786
4.0	3.6553	3.62461
1.0	2.0472	2.04397
5.0	3.88867	3.9365
4.0	3.74907	3.75602
4.0	3.82135	3.81367
2.0	2.47509	2.44909
4.0	4.23442	4.26705
3.0	4.00068	3.99559
3.0	2.40987	2.39201
4.0	3.61325	3.60977
5.0	4.14579	4.18043
3.0	2.86648	2.81159
4.0	3.54349	3.5725
4.0	3.85228	3.85475
3.0	3.71352	3.71283
4.0	3.7643	3.77789
4.0	4.19665	4.20918
4.0	4.2835	4.27796
3.0	3.5053	3.49143
5.0	4.58235	4.57971
3.0	3.9646	3.98152
4.0	3.00638	3.00232
4.0	3.55496	3.5653
2.0	2.7975	2.78406
4.0	3.60414	3.6249
4.0	4.14426	4.12658
5.0	3.54468	3.50028
3.0	3.13946	3.10548
3.0	3.71443	3.70805
4.0	3.48354	3.44716
4.0	3.79659	3.78306
2.0	2.98427	2.95873
4.0	3.74775	3.763
4.0	4.40422	4.44351
5.0	3.88523	3.86941
2.0	2.96848	2.96858
4.0	4.05816	4.06175
3.0	3.70315	3.69126
3.0	4.13792	4.14599
4.0	3.28363	3.29363
4.0	4.00443	4.01006
4.0	3.91674	3.91532
4.0	4.21546	4.23998
3.0	3.16756	3.16527
5.0	4.02619	4.04665
4.0	3.39461	3.38327
4.0	4.08024	4.10438
3.0	4.01948	4.01953
3.0	3.42617	3.39067
4.0	3.89859	3.91612
5.0	3.99044	3.99189
5.0	4.42122	4.40403
3.0	3.50135	3.49669
3.0	3.53198	3.61706
4.0	3.82901	3.79832
4.0	4.24693	4.24401
4.0	3.83521	3.84648
3.0	3.67564	3.70163
4.0	3.88624	3.834
2.0	3.51807	3.60271
3.0	2.68759	2.69225
3.0	3.74443	3.75866
5.0	3.59567	3.61177
4.0	3.41827	3.39859
4.0	3.51362	3.46636
3.0	3.0692	3.01443
5.0	4.10811	4.05828
3.0	3.40386	3.38801
4.0	3.98478	3.96734
2.0	2.4309	2.41956
4.0	3.93326	3.94973
4.0	3.76349	3.75854
2.0	3.3484	3.3264
4.0	3.4816	3.50799
4.0	4.03147	4.02751
2.0	2.10415	2.04018
2.0	3.21047	3.21376
4.0	4.06982	4.07395
2.0	3.51708	3.49747
3.0	3.66684	3.68778
4.0	3.6531	3.66667
4.0	4.20677	4.16237
4.0	3.87769	3.87992
4.0	4.59194	4.57952
5.0	4.3579	4.37646
4.0	3.90235	3.88658
2.0	2.76801	2.73012
3.0	3.68002	3.67695
4.0	4.22991	4.16066
3.0	2.98084	2.97529
3.0	3.08607	3.05481
4.0	4.24486	4.27204
4.0	3.48083	3.48139
3.0	3.52384	3.51133
3.0	3.54118	3.54445
5.0	4.38671	4.32196
3.0	3.43601	3.44691
3.0	2.99157	2.94534
4.0	4.17712	4.19572
4.0	3.38762	3.37742
3.0	3.91315	3.91599
1.0	1.05081	1.04563
4.0	3.64797	3.65076
4.0	3.90384	3.85377
3.0	3.09574	3.11197
3.0	3.46826	3.43928
3.0	3.90779	3.89983
3.0	2.99502	2.98636
4.0	3.11436	3.11969
3.0	2.53084	2.54608
4.0	3.85545	3.81241
4.0	3.58543	3.61565
5.0	3.61997	3.63014
3.0	2.92948	2.96067
4.0	3.76295	3.73378
5.0	4.02373	3.9847
5.0	4.38699	4.35247
3.0	3.6123	3.68948
4.0	4.09778	4.0854
3.0	3.94048	3.93176
3.0	3.62544	3.64512
5.0	3.90197	3.91578
4.0	3.98471	3.98083
4.0	4.02458	4.02987
4.0	3.90551	3.93366
3.0	3.86036	3.86188
2.0	3.25635	3.27897
4.0	4.00176	4.02534
3.0	3.96533	3.96838
4.0	3.78141	3.7739
4.0	4.19278	4.18526
5.0	3.65267	3.63144
4.0	3.94566	3.98272
4.0	3.61405	3.6166
4.0	4.12115	4.11223
4.0	3.94924	3.91512
2.0	3.02379	3.01148
3.0	3.21883	3.216
4.0	3.88161	3.86284
3.0	4.50227	4.50185
4.0	4.073	4.09704
2.0	3.69553	3.70154
1.0	2.89937	2.90848
4.0	3.9177	3.92319
1.0	2.93791	2.96083
5.0	3.95231	3.96546
5.0	3.7649	3.67706
5.0	4.2866	4.25049
3.0	3.3342	3.30351
3.0	3.40477	3.38604
3.0	3.30931	3.31805
5.0	3.68692	3.69528
3.0	3.24973	3.25179
4.0	3.83371	3.84705
3.0	3.18567	3.23119
4.0	3.42139	3.44459
5.0	3.53937	3.50907
4.0	4.16147	4.17793
3.0	4.01961	3.99083
4.0	3.77307	3.76323
4.0	3.77388	3.76881
4.0	3.7867	3.79733
5.0	4.46543	4.43416
4.0	3.81212	3.80327
4.0	4.13839	4.15669
4.0	3.34784	3.40776
1.0	4.64308	4.67684
3.0	2.52304	2.52009
4.0	3.84518	3.84723
3.0	4.21612	4.19334
4.0	3.8178	3.81357
2.0	3.61667	3.63583
5.0	3.67804	3.6451
3.0	3.61823	3.65886
4.0	3.22024	3.23866
3.0	3.66176	3.662
3.0	3.74274	3.78227
3.0	4.34918	4.40362
3.0	3.16071	3.16383
4.0	4.19315	4.13972
2.0	2.69152	2.6696
3.0	3.88461	3.87109
4.0	3.70502	3.77957
5.0	4.10137	4.09229
4.0	3.88701	3.89341
4.0	3.6217	3.62414
4.0	3.99367	4.01946
4.0	3.71211	3.71943
3.0	3.70827	3.66427
5.0	4.1393	4.13743
3.0	3.83902	3.8502
3.0	3.68344	3.68127
4.0	4.3767	4.36298
3.0	2.16033	2.16618
4.0	4.01698	4.01015
3.0	3.16955	3.1452
5.0	4.02465	4.00354
5.0	4.06097	4.01767
3.0	3.76343	3.76453
4.0	3.22824	3.2297
4.0	3.82715	3.80374
4.0	3.86747	3.85073
4.0	3.40067	3.3977
3.0	3.13587	3.22122
4.0	3.91558	3.91689
4.0	3.99705	4.00609
3.0	4.12339	4.13045
4.0	3.33585	3.35739
2.0	3.39881	3.37576
3.0	3.2803	3.25563
4.0	4.20498	4.17704
3.0	3.4701	3.47839
4.0	3.7917	3.81749
4.0	4.14817	4.15737
3.0	3.0127	3.01775
3.0	3.55962	3.49774
3.0	3.87502	3.87012
4.0	3.8137	3.82578
5.0	4.28009	4.27203
3.0	3.08049	3.13909
5.0	3.77604	3.77808
2.0	3.05077	3.09817
4.0	3.48511	3.51523
4.0	3.221	3.21444
5.0	3.7342	3.75043
4.0	3.82932	3.80106
4.0	3.5882	3.63552
3.0	3.2004	3.16941
3.0	3.88847	3.89645
3.0	3.83441	3.80851
3.0	3.11693	3.09998
3.0	4.06039	4.02543
3.0	3.22459	3.19357
3.0	3.25291	3.25583
4.0	3.76263	3.70301
4.0	3.96083	3.94698
3.0	3.74742	3.82079
3.0	3.60062	3.59065
3.0	3.77718	3.7852
4.0	3.9127	3.91277
4.0	3.77522	3.79448
5.0	4.36693	4.38973
5.0	3.6924	3.70203
4.0	2.09158	2.04723
3.0	3.30001	3.28078
4.0	3.58433	3.57703
3.0	3.0162	3.01402
4.0	3.93656	3.92564
4.0	3.94	3.95136
3.0	4.15176	4.14448
4.0	4.06217	4.04945
4.0	4.30822	4.2642
3.0	3.23374	3.21627
3.0	3.39512	3.40559
4.0	4.34881	4.38972
5.0	3.29809	3.26561
3.0	2.63591	2.65722
4.0	3.3183	3.29408
3.0	3.20488	3.18549
4.0	3.87267	3.86403
4.0	3.68889	3.69159
5.0	3.66706	3.66217
3.0	3.62615	3.60457
3.0	3.64223	3.63105
4.0	3.34837	3.38378
5.0	4.40873	4.36674
4.0	4.2395	4.24124
4.0	4.20398	4.20178
3.0	3.59077	3.60684
3.0	3.12375	3.12275
5.0	4.44518	4.44282
3.0	3.37628	3.37764
3.0	3.64988	3.61417
4.0	4.26234	4.25571
4.0	3.34176	3.36621
5.0	3.47425	3.48983
4.0	3.8847	3.91798
3.0	3.75855	3.80171
4.0	3.63412	3.66
3.0	2.94687	2.99584
4.0	3.19784	3.25358
3.0	3.50318	3.50751
3.0	2.76459	2.72659
4.0	3.18183	3.19115
4.0	4.13245	4.16858
4.0	4.14209	4.13798
4.0	4.03377	4.07281
5.0	4.11752	4.15806
4.0	3.79704	3.78436
2.0	3.37933	3.38211
4.0	3.12245	3.07908
4.0	3.8367	3.8429
5.0	4.03346	4.04663
3.0	3.57735	3.59523
3.0	3.45805	3.44448
3.0	3.60843	3.57257
5.0	4.28627	4.29149
4.0	4.14852	4.15839
4.0	3.72302	3.72644
3.0	2.95017	2.96457
3.0	3.32258	3.31744
4.0	3.98887	4.00026
5.0	4.86722	4.88119
4.0	3.5796	3.58357
3.0	3.21602	3.25857
4.0	3.74027	3.7254
3.0	3.37834	3.38591
4.0	3.96119	3.98924
4.0	3.6419	3.57736
5.0	3.99504	3.96417
5.0	4.38952	4.40511
4.0	3.86031	3.87329
4.0	4.11766	4.16647
5.0	4.30322	4.2423
3.0	3.50236	3.49004
4.0	3.77005	3.78525
4.0	3.96654	3.99817
3.0	2.96254	2.96579
5.0	4.04403	4.0321
1.0	2.55342	2.54981
4.0	4.33987	4.32147
5.0	3.92475	3.95319
5.0	4.28974	4.29268
4.0	3.94037	3.9365
4.0	3.32293	3.31958
2.0	3.43708	3.49994
3.0	3.81763	3.82451
3.0	3.7029	3.75398
4.0	3.5476	3.5329
3.0	3.27781	3.28365
4.0	3.72184	3.69104
3.0	4.03513	4.00635
3.0	3.32436	3.36292
4.0	4.10225	4.10944
3.0	2.60585	2.62672
5.0	3.80273	3.82167
4.0	4.10446	4.12582
2.0	3.48123	3.55037
4.0	3.75365	3.71435
4.0	3.98597	3.95166
3.0	2.84183	2.83516
4.0	4.31712	4.31003
3.0	3.351	3.36731
4.0	3.93441	3.94806
2.0	2.45633	2.49373
5.0	2.73029	2.75148
5.0	4.01388	4.00659
3.0	4.12293	4.09789
4.0	3.71155	3.7262
3.0	3.7467	3.76961
4.0	4.41542	4.40881
3.0	3.66908	3.70402
4.0	4.41122	4.41562
4.0	3.51975	3.5569
3.0	3.34033	3.32213
4.0	3.64802	3.6127
4.0	3.43224	3.44254
4.0	3.23027	3.1979
2.0	2.81695	2.84346
4.0	3.83932	3.81829
4.0	3.70521	3.69204
3.0	3.72276	3.6818
4.0	4.03587	4.0478
3.0	3.16471	3.13206
4.0	3.40595	3.39903
4.0	4.00671	4.01436
1.0	2.44596	2.43782
4.0	4.07039	4.08181
3.0	3.17848	3.16786
3.0	3.30525	3.34438
3.0	3.77383	3.78641
4.0	3.86543	3.885
2.0	2.85207	2.83368
4.0	4.04424	4.03676
4.0	3.55084	3.54725
4.0	4.16757	4.17304
4.0	4.04869	4.02576
5.0	3.93232	3.91113
4.0	3.97834	3.99253
2.0	3.61507	3.57765
3.0	3.74385	3.75121
5.0	4.45592	4.44461
3.0	3.47119	3.462
4.0	3.71017	3.69381
3.0	3.45491	3.43897
3.0	3.70191	3.69822
4.0	3.97401	3.99372
4.0	4.06564	4.01217
4.0	3.69716	3.70977
3.0	3.53677	3.53331
3.0	3.75448	3.75699
5.0	4.07402	4.07437
4.0	3.88934	3.93602
4.0	3.73158	3.74095
4.0	4.04693	4.03855
4.0	3.91292	3.91417
4.0	3.45943	3.47684
4.0	3.50525	3.50396
3.0	4.25567	4.2445
3.0	3.50852	3.50073
3.0	3.99902	4.02929
4.0	4.10312	4.14515
3.0	3.35922	3.35883
3.0	3.08816	3.11451
5.0	3.52962	3.51541
4.0	4.13557	4.10599
3.0	3.74466	3.70491
4.0	3.21535	3.22198
4.0	3.85719	3.85769
3.0	3.49574	3.45513
3.0	3.77418	3.7499
2.0	2.63306	2.61944
3.0	3.76989	3.76457
4.0	3.67538	3.68857
4.0	4.33492	4.32897
4.0	3.68597	3.66476
4.0	3.94519	3.95367
2.0	3.20564	3.25405
5.0	3.81055	3.83161
3.0	3.39631	3.42505
3.0	3.52595	3.53522
3.0	3.01602	2.9917
4.0	3.88893	3.88347
4.0	4.08143	4.08203
4.0	3.74173	3.72352
4.0	3.71854	3.71956
4.0	3.62729	3.65522
4.0	3.82774	3.77271
4.0	3.9089	3.90258
5.0	4.00174	4.01076
4.0	3.1851	3.19386
1.0	2.96475	2.981
4.0	3.96547	3.97447
3.0	3.00881	3.03419
4.0	3.50828	3.46791
3.0	4.03147	4.02821
4.0	4.56708	4.5622
4.0	3.88733	3.89473
3.0	3.75848	3.74349
4.0	3.65737	3.67237
4.0	3.67539	3.71788
3.0	3.64234	3.62855
4.0	3.54177	3.55048
4.0	3.81686	3.8173
3.0	3.89563	3.89698
3.0	3.44451	3.44602
3.0	3.4662	3.5022
1.0	4.1782	4.11794
3.0	3.14855	3.17904
4.0	3.84351	3.83939
4.0	4.02782	4.02839
3.0	3.09911	3.10117
4.0	3.72974	3.73741
4.0	3.91292	3.9066
4.0	3.71235	3.69775
5.0	3.86008	3.84867
5.0	4.00598	3.99907
4.0	3.44889	3.45131
4.0	4.1672	4.19495
4.0	4.29748	4.29761
5.0	4.18132	4.1774
2.0	3.20913	3.17375
3.0	3.66878	3.67049
4.0	3.6234	3.61127
4.0	3.73684	3.75992
4.0	3.30462	3.28977
4.0	3.79343	3.81086
3.0	4.08548	4.06846
4.0	4.12902	4.14343
5.0	3.30062	3.36175
5.0	4.50081	4.4556
2.0	3.30264	3.25647
3.0	3.29277	3.28292
4.0	4.24322	4.24537
4.0	3.83646	3.83824
4.0	4.07545	4.10726
3.0	2.99435	2.96175
3.0	3.34981	3.35369
3.0	2.97312	2.95151
5.0	3.67823	3.65505
4.0	3.17572	3.18219
4.0	4.11311	4.13393
3.0	3.95189	3.95834
4.0	4.37918	4.34744
4.0	2.85425	2.83945
4.0	3.5927	3.56031
4.0	3.86362	3.85936
4.0	3.75213	3.82221
4.0	4.15621	4.16586
5.0	4.17274	4.17117
3.0	3.06732	3.07761
2.0	3.29316	3.30216
4.0	3.86371	3.86039
4.0	3.62232	3.70534
3.0	3.13934	3.13688
5.0	3.92925	3.92195
4.0	3.50789	3.51939
1.0	3.31567	3.327
3.0	2.9733	2.98646
5.0	4.15722	4.22335
4.0	4.27324	4.27323
5.0	4.46818	4.44794
4.0	3.32927	3.32687
4.0	4.09693	4.08976
3.0	3.65505	3.68286
4.0	4.33192	4.34537
4.0	4.16384	4.15176
2.0	3.39627	3.39455
5.0	3.3824	3.41605
2.0	3.2832	3.27839
3.0	3.82234	3.83181
4.0	3.77241	3.79971
5.0	4.48751	4.49256
3.0	2.75929	2.70355
4.0	4.06617	4.05088
3.0	3.27369	3.23667
4.0	4.18502	4.16312
4.0	4.05196	4.05734
3.0	3.04991	3.03776
4.0	3.72644	3.74094
4.0	3.55754	3.57176
3.0	3.75622	3.74932
5.0	3.82201	3.8022
3.0	3.4186	3.43781
4.0	4.76942	4.76937
3.0	3.37598	3.37505
3.0	3.0856	3.09414
4.0	3.8897	3.8918
5.0	4.83581	4.81068
3.0	3.71449	3.72116
2.0	2.66594	2.64993
5.0	3.72558	3.70776
1.0	3.85697	3.85059
4.0	3.8536	3.86523
3.0	3.82085	3.81439
4.0	3.77164	3.81569
4.0	3.83477	3.92317
4.0	3.87069	3.8551
4.0	4.00993	4.03464
4.0	3.9464	3.96635
5.0	3.92973	3.91404
3.0	4.44462	4.34526
4.0	4.62428	4.66798
2.0	3.09267	3.11607
3.0	3.43496	3.42969
2.0	3.17157	3.15753
4.0	3.75974	3.79588
5.0	4.24897	4.29415
4.0	3.7267	3.70647
3.0	3.11233	3.12689
3.0	3.53744	3.53702
4.0	3.63477	3.60082
5.0	3.64135	3.69213
4.0	4.13898	4.11171
4.0	3.8568	3.87997
5.0	3.76144	3.76779
3.0	3.01112	3.00003
2.0	3.08349	3.03853
4.0	3.89814	3.86325
3.0	2.768	2.78592
3.0	3.07671	3.11317
3.0	3.571	3.57457
3.0	3.83002	3.85154
3.0	3.10005	3.09053
3.0	3.26982	3.28507
4.0	4.14112	4.14112
3.0	3.49184	3.47087
5.0	4.54517	4.5287
4.0	3.63603	3.64829
5.0	4.17561	4.17386
4.0	4.03199	4.04782
3.0	3.45159	3.42889
4.0	3.68717	3.70743
4.0	3.9172	3.92661
5.0	3.52077	3.5298
3.0	3.33934	3.33581
3.0	3.55504	3.55133
4.0	3.94836	3.95159
4.0	3.65644	3.65712
5.0	4.41511	4.41265
5.0	3.23145	3.26743
3.0	3.4142	3.44759
5.0	3.56181	3.56065
3.0	2.90606	2.91996
5.0	4.60722	4.58716
4.0	3.8005	3.82723
4.0	3.92353	3.92616
1.0	2.40719	2.44114
4.0	3.654	3.68472
5.0	4.03089	4.00838
2.0	2.11361	2.13391
4.0	3.59098	3.60944
3.0	3.21422	3.21976
4.0	4.05977	4.04148
4.0	3.94729	3.94803
2.0	3.83717	3.78557
4.0	3.80252	3.79786
4.0	4.25279	4.28544
4.0	3.91263	3.91298
4.0	4.04472	4.04884
4.0	4.0683	3.98359
4.0	3.92068	3.96276
4.0	4.13069	4.11809
4.0	3.90828	3.90431
5.0	3.81129	3.82992
4.0	3.46563	3.4299
5.0	4.2104	4.21987
3.0	3.44659	3.43948
4.0	3.91541	3.91858
3.0	2.94424	2.93784
4.0	3.8223	3.82481
3.0	3.20179	3.2923
2.0	3.41281	3.45678
4.0	4.05361	4.06063
4.0	3.98084	4.00019
4.0	3.5719	3.57286
4.0	3.59893	3.61551
5.0	3.71291	3.73125
5.0	3.84926	3.87463
3.0	3.13077	3.12285
4.0	3.38182	3.38617
4.0	3.90678	3.84868
4.0	4.07298	4.0694
3.0	3.40559	3.39372
3.0	3.26783	3.28915
4.0	3.87411	3.90266
4.0	3.20792	3.11659
3.0	4.05568	4.03291
4.0	3.67468	3.68029
4.0	3.97094	3.98346
4.0	3.50796	3.5211
3.0	3.35631	3.32573
4.0	4.07664	4.07524
4.0	4.53317	4.52629
4.0	3.81152	3.82577
3.0	3.07492	3.10066
4.0	3.89851	3.90597
4.0	3.58446	3.56171
4.0	3.88235	3.9013
5.0	4.3163	4.36122
4.0	3.77502	3.78691
3.0	3.40696	3.42197
5.0	4.18949	4.1743
5.0	4.34717	4.33592
4.0	4.3032	4.29172
3.0	3.59171	3.65781
2.0	3.51193	3.45747
4.0	4.07022	4.1078
5.0	4.24086	4.20772
3.0	3.49463	3.52263
4.0	3.62852	3.65366
4.0	3.38463	3.44127
5.0	4.11501	4.11291
3.0	3.21247	3.20893
3.0	3.89189	3.87183
4.0	3.92662	3.93044
2.0	2.76787	2.77142
3.0	3.75138	3.75477
4.0	3.69431	3.6812
4.0	3.7649	3.75046
4.0	3.84348	3.81517
4.0	3.61796	3.61664
3.0	3.10297	3.09651
